7.0 4 107.0 75.00 1005 14.4 81 3 1 0 "honda prelude"
7.3 4 108.0 75.00 1068 16.8 81 3 1 0 "toyota corolla"
7.1 4 119.0 100.0 1189 14.8 81 3 1 0 "datsun 200sx"
7.4 4 120.0 74.00 1198 18.3 81 3 1 0 "mazda 626"
8.4 4 141.0 80.00 1468 20.4 81 2 0 1 "peugeot 505s turbo diesel"
7.7 6 145.0 76.00 1436 19.6 81 2 0 1 "volvo diesel"
9.3 6 168.0 116.0 1318 12.6 81 3 1 0 "toyota cressida"
9.7 6 146.0 120.0 1332 13.8 81 3 1 0 "datsun 810 maxima"
10.5 6 231.0 110.0 1552 15.8 81 1 1 0 "buick century"
8.8 8 350.0 105.0 1693 19.0 81 1 1 0 "oldsmobile cutlass ls"
11.6 6 200.0 88.00 1391 17.1 81 1 1 0 "ford granada gl"
13.4 6 225.0 85.00 1575 16.6 81 1 1 0 "chrysler lebaron salon"
8.4 4 112.0 88.00 1184 19.6 82 1 1 0 "chevrolet cavalier"
8.7 4 112.0 88.00 1200 18.6 82 1 1 0 "chevrolet cavalier wagon"
6.9 4 112.0 88.00 1089 18.0 82 1 1 0 "chevrolet cavalier 2-door"
7.6 4 112.0 85.00 1170 16.2 82 1 1 0 "pontiac j2000 se hatchback"
8.1 4 135.0 84.00 1148 16.0 82 1 1 0 "dodge aries se"
8.7 4 151.0 90.00 1243 18.0 82 1 1 0 "pontiac phoenix"
9.8 4 140.0 92.00 1302 16.4 82 1 1 0 "ford fairmont futura"
10.2 4 151.0 ? 1380 20.5 82 1 1 0 "amc concord dl"
6.5 4 105.0 74.00 900 15.3 82 2 1 0 "volkswagen rabbit l"
6.4 4 91.00 68.00 920 18.2 82 3 1 0 "mazda glc custom l"
7.6 4 91.00 68.00 895 17.6 82 3 1 0 "mazda glc custom"
6.2 4 105.0 63.00 966 14.7 82 1 1 0 "plymouth horizon miser"
6.5 4 98.00 70.00 966 17.3 82 1 1 0 "mercury lynx l"
6.5 4 120.0 88.00 982 14.5 82 3 1 0 "nissan stanza xe"
6.5 4 107.0 75.00 1002 14.5 82 3 1 0 "honda accord"
6.9 4 108.0 70.00 1020 16.9 82 3 1 0 "toyota corolla"
6.2 4 91.00 67.00 893 15.0 82 3 1 0 "honda civic"
7.4 4 91.00 67.00 893 15.7 82 3 1 0 "honda civic (auto)"
6.2 4 91.00 67.00 907 16.2 82 3 1 0 "datsun 310 gx"
9.4 6 181.0 110.0 1339 16.4 82 1 1 0 "buick century limited"
6.2 6 262.0 85.00 1370 17.0 82 1 0 1 "oldsmobile cutlass ciera (diesel)"
9.0 4 156.0 92.00 1175 14.5 82 1 1 0 "chrysler lebaron medallion"
10.7 6 232.0 112.0 1289 14.7 82 1 1 0 "ford granada l"
7.4 4 144.0 96.00 1211 13.9 82 3 1 0 "toyota celica gt"
6.5 4 135.0 84.00 1077 13.0 82 1 1 0 "dodge charger 2.2"
8.7 4 151.0 90.00 1341 17.3 82 1 1 0 "chevrolet camaro"
8.7 4 140.0 86.00 1268 15.6 82 1 1 0 "ford mustang gl"
5.3 4 97.00 52.00 968 24.6 82 2 1 0 "vw pickup"
7.4 4 135.0 84.00 1043 11.6 82 1 1 0 "dodge rampage"
8.4 4 120.0 79.00 1193 18.6 82 1 1 0 "ford ranger"
7.6 4 119.0 82.00 1236 19.4 82 1 1 0 "chevy s-10"
